%
% Citation Request :
% 1. OZKAN I.A., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 
% 
% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access)
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://www.mdpi.com/2079-9292/11/7/981/pdf


@RELATION Pistachio_16_Features_Dataset
@ATTRIBUTE AREA	INTEGER
@ATTRIBUTE PERIMETER	REAL
@ATTRIBUTE MAJOR_AXIS	REAL
@ATTRIBUTE MINOR_AXIS	REAL
@ATTRIBUTE ECCENTRICITY	REAL
@ATTRIBUTE EQDIASQ	REAL
@ATTRIBUTE SOLIDITY	REAL
@ATTRIBUTE CONVEX_AREA	INTEGER
@ATTRIBUTE EXTENT	REAL
@ATTRIBUTE ASPECT_RATIO	REAL
@ATTRIBUTE ROUNDNESS	REAL
@ATTRIBUTE COMPACTNESS	REAL
@ATTRIBUTE SHAPEFACTOR_1	REAL
@ATTRIBUTE SHAPEFACTOR_2	REAL
@ATTRIBUTE SHAPEFACTOR_3	REAL
@ATTRIBUTE SHAPEFACTOR_4	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siit_Pistachio}

@DATA
80709,1212.319,482.3517,216.2141,0.8939,320.5649,0.9785,82486,0.7768,2.2309,0.6901,0.6646,0.006,0.0027,0.4417,0.9853,Kirmizi_Pistachio
40127,858.363,334.9327,156.1191,0.8847,226.0338,0.9718,41290,0.7464,2.1454,0.6844,0.6749,0.0083,0.0039,0.4554,0.9771,Kirmizi_Pistachio
69391,1529.824,408.823,259.4663,0.7728,297.2396,0.8587,80807,0.6959,1.5756,0.3726,0.7271,0.0059,0.0037,0.5286,0.8329,Kirmizi_Pistachio
90235,1236.269,485.8639,237.3859,0.8725,338.9554,0.9844,91662,0.772,2.0467,0.7419,0.6976,0.0054,0.0026,0.4867,0.9961,Kirmizi_Pistachio
79538,1222.442,465.5429,225.9824,0.8743,318.2309,0.9577,83048,0.7045,2.0601,0.6688,0.6836,0.0059,0.0028,0.4673,0.9626,Kirmizi_Pistachio
64717,1026.028,416.624,198.4042,0.8793,287.0544,0.9875,65539,0.7701,2.0999,0.7725,0.689,0.0064,0.0031,0.4747,0.9969,Kirmizi_Pistachio
60483,1258.101,404.1308,194.3567,0.8768,277.5056,0.9469,63874,0.751,2.0793,0.4802,0.6867,0.0067,0.0032,0.4715,0.9804,Kirmizi_Pistachio
75774,1246.739,471.5271,209.4066,0.896,310.6098,0.9534,79477,0.7284,2.2517,0.6126,0.6587,0.0062,0.0028,0.4339,0.9771,Kirmizi_Pistachio
66992,1071.2889,427.4628,202.3311,0.8809,292.0563,0.9793,68406,0.747,2.1127,0.7335,0.6832,0.0064,0.003,0.4668,0.9862,Kirmizi_Pistachio
96118,1282.005,502.7237,246.4533,0.8716,349.8303,0.9854,97545,0.7479,2.0398,0.7349,0.6959,0.0052,0.0026,0.4842,0.9878,Kirmizi_Pistachio
79642,1144.603,463.9503,221.3451,0.8789,318.4389,0.9902,80431,0.7782,2.096,0.7639,0.6864,0.0058,0.0028,0.4711,0.9874,Kirmizi_Pistachio
78285,1169.6429,465.0707,218.7815,0.8824,315.7144,0.9741,80368,0.6502,2.1257,0.7191,0.6789,0.0059,0.0028,0.4608,0.9796,Kirmizi_Pistachio
64753,1081.6591,422.242,199.8473,0.8809,287.1342,0.9768,66292,0.7858,2.1128,0.6955,0.68,0.0065,0.0031,0.4624,0.977,Kirmizi_Pistachio
83333,1146.979,457.7629,233.0776,0.8607,325.7343,0.989,84260,0.8123,1.964,0.796,0.7116,0.0055,0.0028,0.5063,0.9945,Kirmizi_Pistachio
74490,1116.386,439.9262,218.446,0.868,307.9669,0.9898,75261,0.7523,2.0139,0.7511,0.7,0.0059,0.0029,0.4901,0.9869,Kirmizi_Pistachio
78544,1281.4091,455.5487,228.9833,0.8645,316.2362,0.9499,82685,0.7441,1.9894,0.6011,0.6942,0.0058,0.0029,0.4819,0.9587,Kirmizi_Pistachio
82130,1169.217,466.5165,230.6381,0.8692,323.3747,0.9712,84565,0.778,2.0227,0.755,0.6932,0.0057,0.0028,0.4805,0.9719,Kirmizi_Pistachio
75582,1175.749,461.3922,215.4832,0.8842,310.216,0.9547,79172,0.7161,2.1412,0.6871,0.6723,0.0061,0.0029,0.4521,0.9679,Kirmizi_Pistachio
67777,1451.34,435.9016,210.1317,0.8761,293.7624,0.9021,75136,0.5933,2.0744,0.4043,0.6739,0.0064,0.0031,0.4542,0.9421,Kirmizi_Pistachio
66313,1870.754,403.2048,252.3931,0.7798,290.5724,0.8138,81481,0.6049,1.5975,0.2381,0.7207,0.0061,0.0038,0.5193,0.8297,Kirmizi_Pistachio
77399,1586.882,434.9457,233.3175,0.8439,313.9227,0.9465,81776,0.7448,1.8642,0.3862,0.7218,0.0056,0.003,0.5209,0.9711,Kirmizi_Pistachio
66494,1084.077,421.8923,205.8024,0.873,290.9687,0.9686,68650,0.7162,2.05,0.711,0.6897,0.0063,0.0031,0.4757,0.9751,Kirmizi_Pistachio
78060,1251.8199,470.1811,226.1824,0.8767,315.2603,0.9347,83510,0.6835,2.0788,0.626,0.6705,0.006,0.0029,0.4496,0.9346,Kirmizi_Pistachio
79341,1286.035,490.0181,216.3564,0.8972,317.8366,0.9557,83022,0.6746,2.2649,0.6028,0.6486,0.0062,0.0027,0.4207,0.9529,Kirmizi_Pistachio
77609,1185.8409,432.5506,242.5948,0.8279,314.3483,0.8959,86626,0.7368,1.783,0.6935,0.7267,0.0056,0.0031,0.5281,0.9417,Kirmizi_Pistachio
89531,1201.969,475.7151,244.3658,0.858,337.6306,0.9867,90741,0.7646,1.9467,0.7787,0.7097,0.0053,0.0027,0.5037,0.9806,Kirmizi_Pistachio
73388,1283.759,418.133,230.853,0.8338,305.6804,0.9543,76901,0.7177,1.8113,0.5596,0.7311,0.0057,0.0031,0.5344,0.968,Kirmizi_Pistachio
71029,1069.976,434.8156,211.6329,0.8736,300.7273,0.9911,71666,0.7686,2.0546,0.7796,0.6916,0.0061,0.003,0.4783,0.9828,Kirmizi_Pistachio
65251,1139.3781,419.9422,201.6076,0.8772,288.2363,0.9641,67679,0.7619,2.083,0.6316,0.6864,0.0064,0.0031,0.4711,0.9813,Kirmizi_Pistachio
85324,1188.8781,451.2238,249.8533,0.8327,329.6026,0.9449,90301,0.751,1.806,0.7586,0.7305,0.0053,0.0029,0.5336,0.9636,Kirmizi_Pistachio
76016,1107.249,461.5909,210.8587,0.8896,311.1054,0.9892,76849,0.7968,2.1891,0.7792,0.674,0.0061,0.0028,0.4543,0.9944,Kirmizi_Pistachio
53718,1865.593,404.9798,213.7201,0.8494,261.5261,0.7779,69055,0.6122,1.8949,0.194,0.6458,0.0075,0.004,0.417,0.7902,Kirmizi_Pistachio
64511,1050.392,424.7689,196.504,0.8866,286.5972,0.9743,66212,0.7521,2.1616,0.7348,0.6747,0.0066,0.003,0.4552,0.9841,Kirmizi_Pistachio
65727,1125.891,391.7412,218.362,0.8302,289.2857,0.9686,67857,0.6987,1.794,0.6516,0.7385,0.006,0.0033,0.5453,0.9783,Kirmizi_Pistachio
78993,1217.459,453.0873,236.6473,0.8528,317.1388,0.9219,85685,0.6853,1.9146,0.6697,0.7,0.0057,0.003,0.4899,0.938,Kirmizi_Pistachio
63091,1058.692,412.6924,199.5693,0.8753,283.4254,0.9611,65645,0.762,2.0679,0.7074,0.6868,0.0065,0.0032,0.4717,0.9753,Kirmizi_Pistachio
96045,1219.256,490.9517,249.5563,0.8612,349.6974,0.9919,96827,0.7379,1.9673,0.8119,0.7123,0.0051,0.0026,0.5073,0.9981,Kirmizi_Pistachio
78693,1198.9449,479.975,211.0565,0.8981,316.536,0.9751,80701,0.7494,2.2742,0.6879,0.6595,0.0061,0.0027,0.4349,0.9891,Kirmizi_Pistachio
72615,1225.478,447.4055,208.8809,0.8843,304.0663,0.9674,75059,0.6946,2.1419,0.6076,0.6796,0.0062,0.0029,0.4619,0.9893,Kirmizi_Pistachio
65779,1267.324,432.0235,203.246,0.8824,289.4001,0.9351,70345,0.7041,2.1256,0.5147,0.6699,0.0066,0.0031,0.4487,0.9538,Kirmizi_Pistachio
65688,1333.7,394.94,216.5538,0.8363,289.1999,0.9664,67970,0.7766,1.8238,0.4641,0.7323,0.006,0.0033,0.5362,0.9779,Kirmizi_Pistachio
65159,1111.235,430.5833,194.4411,0.8922,288.033,0.9706,67136,0.7005,2.2145,0.6631,0.6689,0.0066,0.003,0.4475,0.9909,Kirmizi_Pistachio
76885,1219.3051,456.002,225.5101,0.8692,312.8786,0.9461,81269,0.7206,2.0221,0.6499,0.6861,0.0059,0.0029,0.4708,0.952,Kirmizi_Pistachio
73912,1415.202,455.9403,219.9362,0.876,306.7697,0.9207,80276,0.7301,2.0731,0.4638,0.6728,0.0062,0.003,0.4527,0.9385,Kirmizi_Pistachio
57830,1058.76,350.2554,216.8341,0.7853,271.3511,0.9534,60657,0.7305,1.6153,0.6483,0.7747,0.0061,0.0037,0.6002,0.9695,Kirmizi_Pistachio
59753,1733.895,418.0769,193.1692,0.8869,275.8258,0.8756,68239,0.6377,2.1643,0.2498,0.6597,0.007,0.0032,0.4353,0.9421,Kirmizi_Pistachio
44350,1077.984,359.9041,162.5234,0.8922,237.6303,0.9423,47065,0.6157,2.2145,0.4796,0.6603,0.0081,0.0037,0.4359,0.9654,Kirmizi_Pistachio
64813,1085.75,413.125,206.5107,0.8661,287.2672,0.9595,67551,0.6906,2.0005,0.6909,0.6954,0.0064,0.0032,0.4835,0.9673,Kirmizi_Pistachio
87582,2388.78,453.0429,272.215,0.7994,333.9354,0.8805,99467,0.6843,1.6643,0.1929,0.7371,0.0052,0.0031,0.5433,0.9042,Kirmizi_Pistachio
55916,1646.803,367.609,207.5332,0.8254,266.8229,0.894,62543,0.6959,1.7713,0.2591,0.7258,0.0066,0.0037,0.5268,0.9332,Kirmizi_Pistachio
76819,1230.549,479.8747,207.406,0.9018,312.7443,0.9749,78795,0.7633,2.3137,0.6375,0.6517,0.0062,0.0027,0.4247,0.9827,Kirmizi_Pistachio
65433,1101.097,421.8546,202.0145,0.8779,288.638,0.9746,67137,0.7526,2.0882,0.6782,0.6842,0.0064,0.0031,0.4681,0.9776,Kirmizi_Pistachio
79828,1243.63,493.1381,217.3577,0.8976,318.8105,0.9432,84633,0.6945,2.2688,0.6486,0.6465,0.0062,0.0027,0.418,0.9482,Kirmizi_Pistachio
86019,1395.735,499.5443,225.1839,0.8926,330.9423,0.9473,90802,0.705,2.2184,0.5549,0.6625,0.0058,0.0026,0.4389,0.9736,Kirmizi_Pistachio
56408,1140.973,373.937,195.3829,0.8526,267.9942,0.9551,59058,0.7379,1.9139,0.5445,0.7167,0.0066,0.0035,0.5136,0.983,Kirmizi_Pistachio
88717,1210.562,487.4279,235.4629,0.8756,336.0922,0.9849,90077,0.7594,2.0701,0.7608,0.6895,0.0055,0.0027,0.4754,0.9842,Kirmizi_Pistachio
75986,1169.889,457.5267,214.8641,0.8829,311.044,0.9875,76944,0.7895,2.1294,0.6977,0.6798,0.006,0.0028,0.4622,0.9842,Kirmizi_Pistachio
81393,1362.127,476.5513,220.6497,0.8864,321.9205,0.9602,84766,0.7607,2.1598,0.5513,0.6755,0.0059,0.0027,0.4563,0.9856,Kirmizi_Pistachio
68731,1162.817,428.4363,212.2543,0.8687,295.8226,0.9391,73191,0.7417,2.0185,0.6388,0.6905,0.0062,0.0031,0.4767,0.9623,Kirmizi_Pistachio
65874,1700.9301,442.3879,210.5656,0.8795,289.609,0.8907,73961,0.7165,2.101,0.2861,0.6546,0.0067,0.0032,0.4286,0.9004,Kirmizi_Pistachio
74193,1730.047,431.5638,230.9286,0.8448,307.3524,0.9244,80264,0.7457,1.8688,0.3115,0.7122,0.0058,0.0031,0.5072,0.9479,Kirmizi_Pistachio
79401,2197.6809,441.5002,259.6429,0.8088,317.9568,0.8703,91233,0.6503,1.7004,0.2066,0.7202,0.0056,0.0033,0.5186,0.8819,Kirmizi_Pistachio
80207,1190.3571,485.8055,216.218,0.8955,319.5665,0.9609,83471,0.7231,2.2468,0.7113,0.6578,0.0061,0.0027,0.4327,0.9722,Kirmizi_Pistachio
77857,1443.452,455.6399,231.1062,0.8618,314.8501,0.9243,84235,0.7046,1.9716,0.4696,0.691,0.0059,0.003,0.4775,0.9414,Kirmizi_Pistachio
66621,1832.5439,434.4876,201.9419,0.8854,291.2465,0.9169,72655,0.7124,2.1515,0.2493,0.6703,0.0065,0.003,0.4493,0.9668,Kirmizi_Pistachio
73740,2042.679,424.248,254.1877,0.8006,306.4126,0.8627,85475,0.6777,1.669,0.2221,0.7222,0.0058,0.0034,0.5216,0.8706,Kirmizi_Pistachio
82481,1272.8669,502.6743,213.0986,0.9057,324.0649,0.9662,85367,0.794,2.3589,0.6397,0.6447,0.0061,0.0026,0.4156,0.9804,Kirmizi_Pistachio
67866,1090.767,426.5773,206.2566,0.8753,293.9552,0.9765,69499,0.7316,2.0682,0.7168,0.6891,0.0063,0.003,0.4749,0.9821,Kirmizi_Pistachio
67026,1212.552,441.681,195.7731,0.8964,292.1304,0.962,69677,0.6848,2.2561,0.5729,0.6614,0.0066,0.0029,0.4375,0.9869,Kirmizi_Pistachio
82467,1270.996,456.6019,235.5873,0.8566,324.0374,0.9763,84472,0.6708,1.9381,0.6415,0.7097,0.0055,0.0029,0.5036,0.9761,Kirmizi_Pistachio
84260,1306.094,506.4662,213.442,0.9069,327.5411,0.9786,86101,0.7746,2.3729,0.6207,0.6467,0.006,0.0025,0.4182,0.9924,Kirmizi_Pistachio
89455,1303.647,484.801,242.7439,0.8656,337.4872,0.9464,94521,0.7049,1.9972,0.6614,0.6961,0.0054,0.0027,0.4846,0.9678,Kirmizi_Pistachio
69085,1648.754,438.1684,209.3065,0.8785,296.5835,0.9394,73545,0.7285,2.0934,0.3194,0.6769,0.0063,0.003,0.4582,0.9591,Kirmizi_Pistachio
84641,1271.9301,497.6341,220.0112,0.897,328.2808,0.9694,87311,0.7538,2.2619,0.6575,0.6597,0.0059,0.0026,0.4352,0.9843,Kirmizi_Pistachio
78972,1250.7581,486.5347,210.9681,0.9011,317.0966,0.9651,81826,0.6427,2.3062,0.6344,0.6517,0.0062,0.0027,0.4248,0.9796,Kirmizi_Pistachio
87888,1424.3149,468.6798,245.9184,0.8513,334.5183,0.9435,93149,0.6612,1.9058,0.5444,0.7137,0.0053,0.0028,0.5094,0.9709,Kirmizi_Pistachio
77101,1346.667,452.6535,220.8115,0.8729,313.3178,0.9524,80957,0.729,2.05,0.5343,0.6922,0.0059,0.0029,0.4791,0.9822,Kirmizi_Pistachio
61938,2001.85,425.6353,204.7748,0.8767,280.8236,0.871,71112,0.6287,2.0786,0.1942,0.6598,0.0069,0.0033,0.4353,0.9048,Kirmizi_Pistachio
75506,1160.337,454.0594,215.1475,0.8806,310.06,0.966,78167,0.7375,2.1105,0.7047,0.6829,0.006,0.0028,0.4663,0.9841,Kirmizi_Pistachio
29879,1874.9659,360.2448,157.399,0.8995,195.0465,0.6598,45283,0.4768,2.2887,0.1068,0.5414,0.0121,0.0053,0.2931,0.6709,Kirmizi_Pistachio
64900,1152.98,445.0892,195.7271,0.8981,287.46,0.9297,69806,0.716,2.274,0.6135,0.6458,0.0069,0.003,0.4171,0.9485,Kirmizi_Pistachio
76426,1606.004,433.2121,234.2538,0.8412,311.9433,0.9291,82258,0.6987,1.8493,0.3724,0.7201,0.0057,0.0031,0.5185,0.9589,Kirmizi_Pistachio
78723,1172.6,432.4667,239.3092,0.8329,316.5963,0.9653,81557,0.6697,1.8071,0.7195,0.7321,0.0055,0.003,0.5359,0.9685,Kirmizi_Pistachio
88425,1326.802,494.2673,230.2386,0.8849,335.5387,0.9773,90478,0.7615,2.1468,0.6312,0.6789,0.0056,0.0026,0.4609,0.9893,Kirmizi_Pistachio
76159,1338.583,463.3061,219.6175,0.8805,311.3979,0.9315,81761,0.5775,2.1096,0.5341,0.6721,0.0061,0.0029,0.4517,0.953,Kirmizi_Pistachio
60644,1234.6281,414.7089,191.0416,0.8876,277.8747,0.9522,63686,0.6301,2.1708,0.4999,0.67,0.0068,0.0032,0.449,0.9746,Kirmizi_Pistachio
71661,1294.119,453.5826,221.3619,0.8728,302.0623,0.8917,80363,0.6464,2.0491,0.5377,0.6659,0.0063,0.0031,0.4435,0.9087,Kirmizi_Pistachio
72970,1205.598,467.1148,208.1608,0.8952,304.8086,0.9421,77457,0.7441,2.244,0.6309,0.6525,0.0064,0.0029,0.4258,0.9555,Kirmizi_Pistachio
90911,1261.583,477.1039,245.9392,0.8569,340.2227,0.9799,92778,0.6417,1.9399,0.7178,0.7131,0.0052,0.0027,0.5085,0.9865,Kirmizi_Pistachio
84778,2389.2419,456.8828,269.2671,0.8079,328.5464,0.8754,96847,0.6745,1.6968,0.1866,0.7191,0.0054,0.0032,0.5171,0.8774,Kirmizi_Pistachio
94688,2029.233,492.8399,263.3264,0.8453,347.2182,0.9192,103012,0.6826,1.8716,0.289,0.7045,0.0052,0.0028,0.4964,0.929,Kirmizi_Pistachio
76410,1966.1021,462.8589,223.0895,0.8762,311.9106,0.8895,85901,0.7084,2.0748,0.2484,0.6739,0.0061,0.0029,0.4541,0.9422,Kirmizi_Pistachio
67330,1632.719,453.9588,197.0713,0.9009,292.7921,0.9141,73654,0.6594,2.3035,0.3174,0.645,0.0067,0.0029,0.416,0.9583,Kirmizi_Pistachio
84844,1265.946,489.6099,225.0199,0.8881,328.6742,0.9645,87971,0.7706,2.1759,0.6653,0.6713,0.0058,0.0027,0.4506,0.9805,Kirmizi_Pistachio
73930,1155.9871,434.6458,229.1535,0.8497,306.8071,0.9534,77545,0.719,1.8967,0.6952,0.7059,0.0059,0.0031,0.4983,0.9451,Kirmizi_Pistachio
77282,2003.605,468.9633,220.9836,0.882,313.6854,0.9001,85862,0.6953,2.1222,0.2419,0.6689,0.0061,0.0029,0.4474,0.9495,Kirmizi_Pistachio
77121,1205.929,457.7101,219.7576,0.8772,313.3584,0.9649,79928,0.755,2.0828,0.6664,0.6846,0.0059,0.0028,0.4687,0.9762,Kirmizi_Pistachio
77289,1183.1071,471.7619,213.2464,0.892,313.6996,0.9704,79647,0.6719,2.2123,0.6939,0.665,0.0061,0.0028,0.4422,0.9782,Kirmizi_Pistachio
79301,1227.236,464.2539,224.8724,0.8749,317.7565,0.9531,83206,0.5734,2.0645,0.6617,0.6844,0.0059,0.0028,0.4685,0.9672,Kirmizi_Pistachio
76243,1147.8,427.4913,236.7003,0.8327,311.5696,0.9252,82410,0.691,1.806,0.7272,0.7288,0.0056,0.0031,0.5312,0.9594,Kirmizi_Pistachio
92225,2651.1111,481.0455,280.84,0.8119,342.6726,0.8696,106056,0.6737,1.7129,0.1649,0.7123,0.0052,0.003,0.5074,0.8692,Kirmizi_Pistachio
68438,1075.89,416.6633,216.7371,0.8541,295.1914,0.9553,71640,0.7547,1.9224,0.743,0.7085,0.0061,0.0032,0.5019,0.9649,Kirmizi_Pistachio
86614,1269.701,510.1183,219.445,0.9027,332.0849,0.9663,89631,0.7489,2.3246,0.6751,0.651,0.0059,0.0025,0.4238,0.9851,Kirmizi_Pistachio
78556,1682.809,470.528,216.9232,0.8874,316.2603,0.9645,81448,0.7495,2.1691,0.3486,0.6721,0.006,0.0028,0.4518,0.9799,Kirmizi_Pistachio
52223,1621.455,350.1826,269.9057,0.6371,257.8612,0.7218,72347,0.5785,1.2974,0.2496,0.7364,0.0067,0.0052,0.5422,0.7035,Kirmizi_Pistachio
78504,2356.7959,454.8214,231.6715,0.8605,316.1556,0.9104,86230,0.729,1.9632,0.1776,0.6951,0.0058,0.003,0.4832,0.9486,Kirmizi_Pistachio
83887,1620.59,475.0419,229.4368,0.8756,326.8153,0.9355,89668,0.7118,2.0705,0.4014,0.688,0.0057,0.0027,0.4733,0.98,Kirmizi_Pistachio
91189,1250.9871,506.5078,232.4498,0.8885,340.7425,0.9758,93446,0.698,2.179,0.7322,0.6727,0.0056,0.0025,0.4526,0.9861,Kirmizi_Pistachio
68626,1407.532,448.5386,198.9794,0.8962,295.5966,0.9471,72456,0.7662,2.2542,0.4353,0.659,0.0065,0.0029,0.4343,0.979,Kirmizi_Pistachio
70919,2090.9409,433.6141,235.168,0.8402,300.4944,0.8548,82965,0.6895,1.8438,0.2038,0.693,0.0061,0.0033,0.4802,0.8855,Kirmizi_Pistachio
85050,1222.8831,466.8619,241.0077,0.8565,329.073,0.9579,88785,0.7342,1.9371,0.7147,0.7049,0.0055,0.0028,0.4968,0.9624,Kirmizi_Pistachio
62824,1071.8781,429.4564,188.3844,0.8987,282.825,0.979,64170,0.7521,2.2797,0.6871,0.6586,0.0068,0.003,0.4337,0.9887,Kirmizi_Pistachio
66416,1214.902,424.6967,207.9906,0.8719,290.798,0.9325,71220,0.7355,2.0419,0.5655,0.6847,0.0064,0.0031,0.4688,0.9573,Kirmizi_Pistachio
52622,1196.175,392.8597,174.0256,0.8965,258.8444,0.9417,55878,0.7535,2.2575,0.4622,0.6589,0.0075,0.0033,0.4341,0.98,Kirmizi_Pistachio
70230,1867.843,426.6893,236.2965,0.8327,299.0311,0.8531,82323,0.6896,1.8057,0.253,0.7008,0.0061,0.0034,0.4911,0.8869,Kirmizi_Pistachio
89459,2353.708,486.6219,246.6003,0.8621,337.4948,0.9151,97758,0.7116,1.9733,0.2029,0.6935,0.0054,0.0028,0.481,0.9492,Kirmizi_Pistachio
88907,1257.834,481.4239,243.481,0.8627,336.4519,0.9425,94333,0.7117,1.9773,0.7062,0.6989,0.0054,0.0027,0.4884,0.9657,Kirmizi_Pistachio
79236,1885.225,461.6183,246.4892,0.8455,317.6262,0.8759,90460,0.6936,1.8728,0.2802,0.6881,0.0058,0.0031,0.4734,0.8866,Kirmizi_Pistachio
66727,1780.394,414.1867,235.2277,0.8231,291.4781,0.8405,79390,0.6015,1.7608,0.2645,0.7037,0.0062,0.0035,0.4952,0.872,Kirmizi_Pistachio
79655,1958.9771,465.9666,237.967,0.8598,318.4649,0.8988,88626,0.6613,1.9581,0.2608,0.6835,0.0058,0.003,0.4671,0.9146,Kirmizi_Pistachio
60614,1119.3719,390.418,210.0969,0.8429,277.8059,0.9428,64291,0.681,1.8583,0.6079,0.7116,0.0064,0.0035,0.5063,0.9409,Kirmizi_Pistachio
79705,1382.5031,495.1837,210.4535,0.9052,318.5648,0.9455,84299,0.7711,2.3529,0.524,0.6433,0.0062,0.0026,0.4139,0.9738,Kirmizi_Pistachio
73107,1161.807,442.4074,217.7261,0.8705,305.0946,0.9424,77579,0.771,2.0319,0.6806,0.6896,0.0061,0.003,0.4756,0.9664,Kirmizi_Pistachio
91398,1386.325,488.1544,240.4808,0.8702,341.1328,0.9788,93376,0.7289,2.0299,0.5976,0.6988,0.0053,0.0026,0.4884,0.9913,Kirmizi_Pistachio
67840,1009.393,390.6413,224.5408,0.8183,293.8989,0.9889,68604,0.7447,1.7397,0.8367,0.7523,0.0058,0.0033,0.566,0.9847,Kirmizi_Pistachio
73903,1240.726,419.6304,229.3942,0.8374,306.7511,0.9643,76636,0.7372,1.8293,0.6033,0.731,0.0057,0.0031,0.5344,0.9775,Kirmizi_Pistachio
78569,1408.892,456.7054,224.8825,0.8704,316.2865,0.9296,84516,0.7151,2.0309,0.4974,0.6925,0.0058,0.0029,0.4796,0.974,Kirmizi_Pistachio
79201,1274.825,461.7712,220.3512,0.8788,317.5561,0.9756,81180,0.7635,2.0956,0.6124,0.6877,0.0058,0.0028,0.4729,0.9911,Kirmizi_Pistachio
72454,1702.651,425.6766,233.8794,0.8355,303.729,0.9234,78464,0.6792,1.8201,0.3141,0.7135,0.0059,0.0032,0.5091,0.9266,Kirmizi_Pistachio
84256,1125.687,447.8203,241.5055,0.8421,327.5333,0.9897,85129,0.7618,1.8543,0.8356,0.7314,0.0053,0.0029,0.5349,0.9919,Kirmizi_Pistachio
76134,1707.901,401.4472,275.057,0.7284,311.3468,0.8604,88486,0.6287,1.4595,0.328,0.7756,0.0053,0.0036,0.6015,0.8779,Kirmizi_Pistachio
74419,1407.145,415.7977,232.5284,0.829,307.8201,0.933,79759,0.6907,1.7882,0.4723,0.7403,0.0056,0.0031,0.5481,0.98,Kirmizi_Pistachio
70790,1141.761,426.3818,215.8456,0.8624,300.221,0.9627,73535,0.7196,1.9754,0.6824,0.7041,0.006,0.003,0.4958,0.9794,Kirmizi_Pistachio
72688,1160.561,448.4395,215.8467,0.8765,304.2191,0.9452,76901,0.7118,2.0776,0.6782,0.6784,0.0062,0.003,0.4602,0.9561,Kirmizi_Pistachio
72852,1069.803,411.4475,227.9834,0.8324,304.5621,0.9804,74308,0.7482,1.8047,0.7999,0.7402,0.0056,0.0031,0.5479,0.9889,Kirmizi_Pistachio
59436,1029.428,368.6095,215.9985,0.8103,275.0932,0.9111,65234,0.69,1.7065,0.7048,0.7463,0.0062,0.0036,0.557,0.9505,Kirmizi_Pistachio
66501,1048.34,393.584,217.5908,0.8333,290.984,0.9775,68034,0.7657,1.8088,0.7604,0.7393,0.0059,0.0033,0.5466,0.9887,Kirmizi_Pistachio
90167,1201.215,481.3172,238.9212,0.8681,338.8277,0.9907,91010,0.7629,2.0145,0.7853,0.704,0.0053,0.0026,0.4956,0.9983,Kirmizi_Pistachio
88270,1277.9659,472.1895,246.64,0.8527,335.2445,0.9454,93363,0.7631,1.9145,0.6792,0.71,0.0053,0.0028,0.5041,0.965,Kirmizi_Pistachio
86530,1199.533,468.4007,236.6688,0.863,331.9238,0.9848,87862,0.736,1.9791,0.7557,0.7086,0.0054,0.0027,0.5022,0.9938,Kirmizi_Pistachio
51277,1564.605,402.5734,184.3079,0.889,255.515,0.8433,60808,0.6573,2.1842,0.2632,0.6347,0.0079,0.0036,0.4028,0.8799,Kirmizi_Pistachio
94537,1496.25,472.8127,262.9231,0.8311,346.9413,0.9475,99779,0.7394,1.7983,0.5306,0.7338,0.005,0.0028,0.5384,0.9683,Kirmizi_Pistachio
65360,1056.746,414.0387,205.439,0.8682,288.4769,0.9587,68173,0.6149,2.0154,0.7355,0.6967,0.0063,0.0031,0.4854,0.9784,Kirmizi_Pistachio
93607,1272.7,449.7164,268.5431,0.8021,345.2306,0.9649,97009,0.7786,1.6747,0.7262,0.7677,0.0048,0.0029,0.5893,0.9869,Kirmizi_Pistachio
90845,1338.347,498.3506,237.6601,0.879,340.0992,0.9551,95113,0.7709,2.0969,0.6373,0.6824,0.0055,0.0026,0.4657,0.9766,Kirmizi_Pistachio
67116,1140.54,444.1136,200.6192,0.8922,292.3264,0.9507,70594,0.7868,2.2137,0.6484,0.6582,0.0066,0.003,0.4333,0.9591,Kirmizi_Pistachio
69177,1083.002,413.9399,215.5289,0.8538,296.7809,0.9749,70955,0.7501,1.9206,0.7412,0.717,0.006,0.0031,0.514,0.9873,Kirmizi_Pistachio
75828,1160.808,459.4689,215.4052,0.8833,310.7205,0.9672,78401,0.7643,2.133,0.7072,0.6763,0.0061,0.0028,0.4573,0.9755,Kirmizi_Pistachio
71026,1101.165,430.563,215.923,0.8652,300.721,0.9733,72977,0.6608,1.9941,0.7361,0.6984,0.0061,0.003,0.4878,0.9727,Kirmizi_Pistachio
73688,1193.801,434.1489,239.4083,0.8342,306.3045,0.9014,81750,0.6836,1.8134,0.6497,0.7055,0.0059,0.0032,0.4978,0.9027,Kirmizi_Pistachio
