@relation 'click_prediction_smallest_balanced'

@attribute class {0,1}
@attribute impression numeric
@attribute url_hash numeric
@attribute ad_id numeric
@attribute advertiser_id numeric
@attribute depth numeric
@attribute position numeric
@attribute query_id numeric
@attribute keyword_id numeric
@attribute title_id numeric
@attribute description_id numeric
@attribute user_id numeric

@data
0,1,1.0080430211743812E19,20687158,34122,3,3,211120,784,1396,145002,0
0,1,6.3240207938438052E18,20711342,27500,2,1,379,12,188,124,6431148
1,1,1.4340390157469403E19,4418620,23808,2,1,271181,89873,3691,4027,2737004
0,1,1.5400462892263472E17,10528351,29543,3,3,56734,47704,182314,4026,1646945
0,1,3.6721461917486479E18,21346775,36724,2,2,10017,20987,42262,533,1413979
0,1,2.9491714663986268E18,21098694,35552,1,1,759524,67216,146879,3634,5182606
1,1,1.041282856966732E19,20316662,27696,2,1,1218,304,148961,159908,4886577
0,1,5.468727571223081E18,20001293,1381,2,2,585624,639,9414,11312,1137102
0,1,6.4599588111156746E18,21314368,36508,2,1,462,5071,83553,4555,6909835
0,1,1.4340390157469403E19,4468230,23777,2,2,449,502,381,458,7017593
0,2,6.2773727453887754E18,21901522,37934,2,2,18722,3199,50000,45661,1655560
0,1,5.0799010680513905E18,7604789,25928,2,1,331860,29477,76266,86889,7448
0,1,1.7989747235538194E19,20395182,24036,1,1,119695,2532,2353,2693,7020156
0,1,1.33593611038038579E18,20599467,33847,3,3,2927418,620,35270,53372,0
0,1,1.04607947814781222E18,21920339,37956,2,1,3,17,29,469,3820564
0,1,1.5957341814634574E19,20952108,20896,2,1,301,83,5481,4893,12999991
0,1,1.205787899908646E19,20162100,27961,1,1,16479832,3407,9434,7168,0
0,1,1.0124700210142722E19,4332980,23778,2,1,5513733,22,13,178,0
0,2,2.14739256169560896E17,21203247,27679,2,1,1491428,3287,52293,47559,2732465
0,1,1.4340390157469403E19,4820227,23777,2,1,39277,10893,9965,10017,12070371
0,1,1.834852380480532E19,3200658,17808,2,1,254547,249511,470655,383058,5280643
0,1,5.1451064953446154E18,4346489,14239,1,1,5854533,7792,747,944,0
0,1,8.5459228123366994E18,21135734,6017,2,2,2036755,5333,25547,23801,6794057
0,3,1.5122178332380735E19,21834187,14074,2,2,53,1290,1161,1369,489176
1,1,1.7741456305373202E19,21293852,36500,3,1,7233,3386,4790,11022,513576
0,1,7.9039145283201915E18,21372569,2010,2,2,154920,321,2996,4098,11671415
0,1,1.33848579481565286E18,20802241,33931,1,1,625,835,11489,17752,22658750
0,2,2.21822651731349914E18,21302192,35032,2,1,84521,762,26522,25097,294433
0,1,1.4340390157469403E19,4429921,23808,3,1,3911,8584,2899,3170,5085492
0,1,1.4340390157469403E19,9027213,23808,2,1,5,1,0,0,15519845
1,1,1.1933833756018751E19,4326388,14181,1,1,25075,7443,18362,1128,1795156
0,1,1.4340390157469403E19,3126757,23777,1,1,4760683,14180,12930,12759,590713
0,1,1.205787899908646E19,20183697,27961,1,1,41877,1534,1510,1957,152355
1,1,8.3749719583882465E18,20813902,4832,1,1,6088,1375,5136,5678,3423433
0,1,6.5693321208653363E18,10612485,8877,2,1,362699,336834,1442412,1142937,1539176
0,1,1.8041123158043124E19,20138218,30800,1,1,44326,15421,34282,19263,4697239
0,1,4.7567615452388618E18,20831212,16890,1,1,766157,110618,283971,277342,20228770
0,2,2.5656313181367782E18,21757617,37554,2,1,1332801,6378,102676,90295,2169552
0,1,1.0305620869905117E19,21271576,20488,1,1,284887,10287,13047,17344,5
0,1,6.340057508282839E18,21161122,32796,2,2,13853097,16801,2662411,19645,0
0,1,2.9954814163970908E18,21305318,34561,2,2,3511,58442,12038,15627,7436365
1,1,1.3991216566165025E19,20893559,34963,2,2,35240,34028,97794,92583,1333437
1,1,1.840527797486535E19,21401102,17611,2,1,46981,23114,948974,782071,559360
0,1,1.2083917346830344E19,20568996,32051,3,1,1664849,37323,40366,42622,442684
0,1,1.4756578758696272E19,22121641,3625,1,1,21049455,68127,163885,5646,1169526
0,1,1.0556499707941431E19,20919389,35006,2,2,12326328,13135,2448777,1920391,0
0,1,1.804011248540576E19,20908196,35088,3,2,0,0,43,50,5520872
0,1,5.2605941700718192E16,3048011,23782,1,1,200,484,322,463,93253
0,1,1.4340390157469403E19,3109013,23777,1,1,1403,4599,9061,9177,5253022
0,1,9.806838428950888E18,21811763,37737,2,1,34490,21857,29460,27956,242357
0,1,1.1982287073363042E19,22130270,37465,3,1,171889,373,2539,125,9991734
0,2,1.4202509338856897E19,21259440,10226,3,1,21587,6916,358387,323054,0
1,1,1.205787899908646E19,20174562,27961,2,2,12053396,72,183,273,3125080
1,1,2.806636198420862E18,22091314,29438,2,1,83913,99383,548627,31280,3611716
0,2,8.133704734824702E18,20904541,34989,1,1,1079,583,59095,29680,1093417
0,1,9.0654212828426895E18,21111932,35237,3,1,21785,260,12085,5510,1251243
1,1,7.9039145283201915E18,20640987,2012,3,2,5693,23005,42774,214,6899499
0,2,8.9945570705085798E18,20030150,23799,2,2,1,3,15,19,1602037
0,1,1.4340390157469403E19,9027637,23808,1,1,4215430,610,108,146,1917999
1,1,8.3637810403940137E18,10959866,23806,2,1,168,880,37,46,11278920
1,1,1.1315908569713166E19,20311333,18070,2,1,843,48,208,305,2559751
1,1,1.73397307480623283E18,20691803,34245,3,1,10463,2654,37821,3688,8043661
0,1,1.33593611038038579E18,20599340,33847,1,1,34030,18715,35786,33436,172208
0,1,8.1190571086918175E18,20876635,34760,1,1,596,199,34,40,15623486
0,1,1.1624066761054958E19,3373350,5962,1,1,1367785,68703,84993,75402,14562
0,1,1.4340390157469403E19,3061636,23777,1,1,5680581,400,929,1135,867036
0,1,9.960178603418085E18,10583917,29475,1,1,18122564,2620,20237,37513,0
0,1,1.0650740765261496E19,20463502,2590,2,1,91069,54214,2355004,1506213,167
0,1,1.1029660940276564E19,3834142,27485,2,2,2,8,28,209,1492676
0,1,1.4340390157469403E19,6434934,23777,1,1,2284,14,10,17,5391711
0,2,1.4340390157469403E19,9027549,23808,3,1,44,27,14,18,1470980
1,2,1.205787899908646E19,20174779,27961,2,1,780086,381,874,1123,6760007
1,1,7.9039145283201915E18,21162540,1325,2,1,38516,32572,75578,73709,6725628
0,1,1.1164199168954257E19,21312664,28421,3,3,6519325,14892,69171,4554,0
0,1,5.8171398730062141E18,4310739,8865,2,2,14079945,11066,97340,103521,0
0,1,1.6689374305059609E19,20203319,5058,1,1,24453,23676,757,954,2440782
0,1,1.5145480155589095E19,21954123,23807,2,1,6940199,1943,11187,11143,3376601
0,1,7.9538639697998172E18,21407211,5058,1,1,39,214,1284,1504,10004705
0,1,1.7668025547207264E19,20506920,33644,3,1,816503,123,6425,6679,0
0,1,1.7248755108316783E19,20553583,10040,3,1,6474915,2021,2190,914,0
0,1,8.813902859733762E18,20886690,34840,2,1,405,568,1356,1826,3283385
0,1,8.8027682871231549E18,20871586,34758,3,2,17,18,42,47,10350636
0,1,1.205787899908646E19,20163631,27961,2,2,7014333,1504,1423,1961,0
0,1,1.4340390157469403E19,10397447,23808,1,1,13,21,16,15,8964118
1,1,1.4340390157469403E19,6434912,23777,2,1,2289,16,36,44,8366684
0,1,2.00214305896498483E18,20188698,24124,2,1,2,266,116,161,896899
0,1,1.2621352773838825E19,4264765,6980,2,1,44318,126652,487664,952602,6982425
0,3,6.6749261259946967E18,20591569,29731,1,1,492582,53968,183228,162037,0
1,1,6.4815963960388076E18,20187826,6240,2,1,307391,645,9152,3123,376786
0,1,6.1390879031333847E18,4340449,21887,2,1,14315228,5748,11641,8513,18601
0,1,1.205787899908646E19,20180250,27961,2,2,841121,108,111,683,0
0,1,1.4340390157469403E19,6435237,23777,2,2,3618,3935,12137,12026,4076733
0,1,5.5111324610218004E18,20589102,10040,3,1,226,666,476,152,9764629
0,3,1.3393518283442651E19,20885274,799,3,2,49120,46,413,547,1303179
0,1,1.4531867648059392E19,21815482,27485,2,1,11,8,97,76,103640
0,1,1.205787899908646E19,20163507,27961,3,3,1483636,85625,335409,3060,8807086
0,1,1.3756257544627677E19,10706715,24354,2,2,38,20,316,434,664506
0,1,1.3243640383761205E19,20900495,2401,1,1,16925999,8091,14136,15704,780837
0,1,6.0153017341989212E18,20102632,10201,3,2,1475532,737775,2900693,1681,7360
0,1,1.205787899908646E19,20180671,27961,3,3,1830,1899,23211,23829,2495784
1,1,9.991057275835721E17,20389062,30428,2,1,5091198,29653,191929,162528,0
1,8,6.2287840661292913E18,3923555,1998,1,1,5127,58986,91382,80611,0
0,1,1.5145480155589095E19,20889026,23807,2,2,2,11,5,11,5002410
0,1,1.205787899908646E19,20163228,27961,1,1,16944830,705415,1993962,1576544,76396
0,2,7.8623338326529341E18,10666381,30052,2,1,23618,17353,595247,481375,0
1,5,1.4600073692226415E19,21519424,4004,2,1,115580,70655,866110,683226,0
0,1,1.205787899908646E19,20157091,27961,2,2,151,138,145,234,8681563
0,1,1.4340390157469403E19,3061641,23777,3,3,7456850,6701,9589,9701,6299691
0,2,5.3751700816346604E18,20935932,35168,1,1,8024090,233,212832,179658,0
0,1,6.2773727453887754E18,21901522,37934,2,2,4724847,89,437,618,4415474
1,1,9.826874093159277E18,21916999,37510,2,2,2285,603,632419,15723,4325387
0,1,2.4347563200652785E18,21173639,29273,3,3,7,5,98,69,923988
1,1,2.706254154103959E18,20552531,30428,1,1,23948520,12148,9567,9674,0
0,1,8.4855905803918305E18,10506760,15127,2,1,238224,8205,140968,130728,11287
0,3,1.4340390157469403E19,4593419,23777,1,1,14937,2072,1324,1542,107649
0,1,3.7385576601835013E18,22102490,10561,3,2,14649,508,369,498,10007066
0,1,7.5106539002412677E18,21471600,37149,3,2,2771273,53450,861731,728715,0
0,1,1.205787899908646E19,20157628,27961,3,3,0,0,7,14,5381958
1,1,7.9538639697998172E18,20197915,5058,2,1,3336,5969,48251,984,245093
0,1,9.581735255994331E18,8620746,4906,2,1,4964813,1100,112,2179,555890
1,1,5.468727571223081E18,20000915,1381,2,2,292864,20481,86093,78795,0
0,1,1.72996384937738752E18,9584611,23637,2,2,413735,92782,283,123,44100
0,1,8.3907518863326986E18,20869961,854,1,1,1014666,5733,31465,21380,9399644
0,1,1.3775933840698946E19,21505932,149,2,1,938,5508,24783,23599,11696534
1,1,1.4600073692226415E19,21234201,4004,2,1,120,30,1582,2921,8499920
0,1,1.205787899908646E19,20192655,27961,1,1,33,78,1059,2716,4503248
0,1,4.7737029818791404E18,20124055,20858,2,2,143952,119146,173762,203017,0
0,13,4.2981186814246446E18,3905597,385,2,1,127580,317907,654613,527948,0
1,1,6.4040628308240046E18,20622250,5477,2,2,460947,153173,1044019,831751,1467931
0,1,9.78991453042377E18,20408969,32948,3,3,7747,59116,69979,69885,5236363
0,1,9.0046628244157504E17,3325981,4703,2,2,15623534,9244,23381,22492,0
0,1,1.4340390157469403E19,10110292,23808,1,1,19413123,7349,6026,43,65342
0,1,1.570947928247294E19,20588401,33692,2,1,24911,2116,2747,3625,1512849
0,1,1.4771267404713441E19,21016127,35421,2,1,3404992,1441,15538,26092,0
0,1,5.0216650217624986E18,20035797,2238,3,2,359268,2593,2499,2753,136827
0,1,2.4702534085871621E18,21193219,35900,1,1,25369358,5,141,187,35496
0,1,1.0726002060893145E19,20036555,23800,2,2,19,1613,5510,2183,84290
0,1,1.1751558882257738E19,21811493,37753,2,1,1515980,73764,316691,297092,6921844
0,1,1.4340390157469403E19,3110597,23777,2,1,6208,330,154,226,5805049
1,1,2.5334514414076124E18,21018010,35266,3,2,225643,234,18235,19744,0
0,1,2.00214305896498483E18,20188694,24124,2,1,12767173,2575,456,1041,851903
0,1,5.5896494124657367E18,21123481,35035,2,1,5165,738,945,42,165733
0,2,1.4340390157469403E19,9027314,23808,2,2,4790546,6,70,89,0
0,1,5.9987783956848087E18,20319703,33117,3,3,21,12,301,570,3638750
0,1,2.00214305896498483E18,20607311,24124,3,1,13571,1163,263851,374665,225977
0,1,1.4369597025772667E19,20050460,29562,2,1,23796,43201,308144,4265,4121326
0,1,9.333853593839938E18,4333885,7893,3,3,2502,1954,14725,5043,4916170
0,1,1.1121833691387079E19,21134703,23807,3,1,575285,6,73,8,0
0,1,1.034946865176566E19,21522776,37422,2,1,0,0,12,4,1564856
0,1,1.7036824669871104E19,21723608,37539,2,2,15099484,604,85082,38627,0
0,1,1.3090221289647714E19,20174982,23795,1,1,11184626,4434,3,7,0
1,1,1.8072368195910818E19,5804748,23350,2,1,61845,97400,240572,151645,42285
1,1,1.0556499707941431E19,20920980,35006,1,1,7588917,325190,1300681,621,1427020
1,1,2.11159751728833152E18,21354466,35100,3,2,1137,343,2877,1042,579219
1,1,1.7248707066841965E19,21930226,38051,3,1,621230,16477,31648,4534,155629
0,1,1.04607947814781222E18,21920339,37956,2,1,3,298,4443,4585,1295969
1,1,1.1463040872123953E19,21250095,35364,2,1,11634121,37035,80778,77944,170305
0,1,1.7363854844105064E19,20017078,23798,1,1,478,1592,4,1387,12829287
0,1,2.00214305896498483E18,20188693,24124,2,1,26,52,581,758,1291046
0,3,6.6275678597982863E18,20569332,29967,1,1,500252,162117,488711,397422,2069289
0,3,1.4340390157469403E19,9027213,23808,2,2,1,1,0,0,1090210
1,1,1.205787899908646E19,20180353,27961,1,1,124,277,273,424,20653872
1,1,1.4340390157469403E19,9027213,23808,2,1,1,1,0,0,7221735
0,1,1.2902129976731994E19,3067652,23785,1,1,20425879,472,515,181,0
0,1,1.5167927993406933E19,20207781,781,1,1,66,71,3400,860,21551715
0,1,1.3090221289647714E19,20174985,23795,1,1,6647,198,3,7,372027
1,1,1.753883498911357E19,1767245,6915,1,1,255,458,10720,1407,8571969
0,1,1.403039042509868E19,9631850,21062,2,1,6324,1389,47802,11930,5078116
0,1,2.4493032043183992E16,21264672,28359,2,1,702050,1824,61809,17907,298953
0,1,1.205787899908646E19,20163511,27961,2,1,2035205,120800,560212,467946,975627
1,2,1.8425200088803072E19,20033132,23790,1,1,42,598,27,29,4147719
1,1,4.8767020671739507E17,20507792,24027,2,1,41120,15008,81188,2679,227793
0,1,1.4340390157469403E19,20640003,23808,1,1,8394230,367,652,987,5268549
0,1,8.1572538030831104E18,22097214,38534,3,2,1498420,1147,24078,22813,0
0,1,1.6270183512748022E19,20412082,28929,2,1,2353555,952,676,845,271769
1,4,4.1927150170672317E18,20591547,33458,2,1,471,534,15251,21727,2766843
0,1,3.5873902269220603E18,21115592,23279,2,2,9724306,299802,1806803,1712296,169908
0,1,1.4340390157469403E19,3106855,23777,2,2,180662,455,2959,3237,174750
0,1,4.8159368871695258E18,4329527,13190,1,1,13142332,4847,75286,67041,0
0,1,1.3742848561153714E19,21206204,35916,3,1,274788,10634,73103,9428,0
0,1,1.205787899908646E19,20183681,27961,2,2,95,163,217,336,1830695
1,1,9.621865444227486E18,4180529,10566,2,1,86888,10212,16705,18661,308891
1,1,6.9130529993490534E18,5862414,16006,3,1,6028637,160295,664601,26899,662314
0,1,9.640821619709022E18,4419921,28296,2,2,281279,6444,28566,13184,1057519
0,1,8.1342641745108931E18,10951033,1268,1,1,322825,116,92,2,1281508
1,1,1.205787899908646E19,20149059,27961,1,1,2131264,118285,210046,194444,728195
0,2,4.5757098015477228E18,4390114,26242,3,3,52560,7438,43810,3576,525084
0,2,1.0799117698167466E19,20904512,19685,2,2,93271,23439,1601105,448055,0
0,1,8.2889303632306094E18,20915048,29706,2,1,49,31,995,251,7256627
1,1,1.205787899908646E19,20183785,27961,1,1,1077660,102,677,866,17482850
0,1,1.54625657996710758E18,20875057,33704,2,2,10690782,7566,177528,137588,274311
0,1,1.4531867648059392E19,6792445,27486,1,1,3296,15883,28141,338,5341746
0,1,1.6295542853724762E19,21415273,10954,2,1,14238375,2893,424334,346482,0
1,1,3.5700321603736904E18,4396093,8294,2,2,3954800,4099,4835,5180,10698765
0,1,8.3890657504097434E18,4265076,22180,2,2,10200,94134,127726,122648,76711
0,1,1.3756257544627677E19,8350996,24035,3,1,132535,35374,452970,147612,668894
0,1,5.889185345521961E18,21101347,8295,3,2,3993,96473,517614,487183,4239950
0,1,1.0305620869905117E19,21271576,20488,2,2,4265977,10287,24939,35549,60938
0,1,1.4340390157469403E19,21854095,23808,3,1,960146,34,5377,5676,0
0,1,1.3855511193019767E19,20138682,32464,1,1,19252183,2049,12817,14074,1655578
1,1,1.4340390157469403E19,4708624,23777,2,1,2353436,17193,23097,21971,8692701
1,8,3.8961999956279926E18,4327350,23586,2,1,84060,61402,360343,99681,0
0,1,1.734180435361551E19,20387278,30213,2,1,791317,156,213,159,1710176
0,1,1.4340390157469403E19,20644007,23808,2,2,482913,530,309,333,4184765
1,1,3.2276719965582874E18,20413761,32832,2,1,45579,318255,657170,173307,7844092
0,2,1.3474931280078746E19,4402355,14719,2,1,220364,349,55436,3697,1232434
0,1,1.29435194351716915E18,20068124,24162,3,2,349,9154,46,65,2934898
0,1,1.205787899908646E19,20192676,27961,1,1,6,4,60,206,282390
0,1,1.205787899908646E19,20221059,27961,2,1,1968285,24460,29244,33262,0
1,18,1.0664591050012752E19,20800941,30128,3,2,302,194,1119,2107,0
0,2,1.7363854844105064E19,20017078,23798,1,1,81,429,4,518,98231
1,1,4.1925334417061279E18,20967984,2533,2,1,15673350,343,3708,4672,7091401
0,2,1.6553394223500177E19,21371513,2089,3,2,178,99,2436,2357,2595898
1,1,1.4340390157469403E19,7103506,23777,3,2,139,540,435,572,2332033
0,1,3.2544454070775363E18,21344886,27181,2,2,13387260,30,42747,19155,945154
1,1,1.457854145126214E19,4425796,28411,2,1,9683,5188,1976,2205,1209687
0,1,1.844094316957687E19,21020310,35391,2,2,649695,4387,15610,13239,15203420
0,1,6.7142153620065344E17,21219162,36180,2,2,9711331,1332,9007,10897,628303
0,1,1.2514542725781373E19,10869955,30696,2,1,2731435,10413,35080,35712,0
0,2,1.4340390157469403E19,9027448,23808,2,2,103,217,56,68,1414330
0,1,1.4531867648059392E19,21815482,27485,2,1,11,8,176,338,4527663
0,1,3.7306253281194304E17,3827183,23792,1,1,3008,2189,61,77,19831489
0,1,2.19572945740805427E18,21881545,4218,1,1,15394,81263,78428,46100,496950
1,2,1.33593611038038579E18,20599533,33847,2,1,211542,33835,212369,213633,0
0,1,1.034946865176566E19,21522776,37422,2,1,0,0,26,28,6089610
0,1,3.800080439864002E18,21928567,37990,1,1,12,111,878,1090,19447691
1,1,3.010475069228332E18,21259979,35824,3,3,13805,299,7288,3860,1597280
1,1,1.4340390157469403E19,21360106,23777,2,1,549683,132,7892,548,6490878
0,1,5.6895852184450437E18,4317711,8246,2,2,66,71,26901,28516,6375276
0,1,1.205787899908646E19,20149059,27961,2,2,231357,84012,141129,145357,4425614
0,1,1.2236336944143577E19,21300486,35141,2,1,1612274,3492,15026,22139,0
1,1,6.5394240210565151E18,3219149,23777,1,1,704,1618,57,72,17524054
0,1,1.05368343357862515E18,20363531,1340,1,1,7,5,33,339,1199562
0,1,1.41403004354181862E18,20144393,1502,3,2,6136956,62,12664,12523,7503579
0,1,1.3756257544627677E19,8350700,24035,2,1,55,195,1151,737,400634
0,1,9.45917755559769E18,21163088,5466,2,1,51515,69774,234759,199228,22213
0,1,1.4340390157469403E19,4429297,23808,1,1,1412,2030,1327,1546,13368210
0,1,1.4756578758696272E19,21437433,3625,2,2,12783443,733694,1950769,1536277,0
0,2,6.0957808296289382E18,21233601,36260,2,2,46593,29,2958,3163,6311897
0,1,3.3319982621182368E17,21323882,34954,3,2,4738737,1463,21772,33818,0
0,1,2.6709527232789048E18,20172874,23805,2,2,1,3,35,16,954865
0,1,1.4340390157469403E19,21232853,23808,3,2,310306,2347,3438,682,0
0,1,1.4347859242938208E19,20978678,33931,2,1,71356,492,1147,1353,5869038
1,1,1.205787899908646E19,20180707,27961,3,1,108213,57883,158419,11941,1018267
0,1,1.4340390157469403E19,20640000,23808,2,2,528868,263,52,61,0
0,3,8.1342641745108931E18,10593100,1268,3,2,39079,12496,300836,2,0
0,1,1.136372424770545E19,21337990,30405,2,2,2983,1586,27654,26151,3680194
0,1,1.702277597251822E19,4346261,19882,2,1,3078326,262,62375,57590,2227248
1,1,2.6928596198512824E18,8685047,2051,2,1,883431,534482,1314890,1043145,1456303
0,2,1.6531381574307508E19,22103400,38592,3,2,1418379,1214,9857,10099,0
0,1,1.4340390157469403E19,9027213,23808,2,2,18,1,0,0,4020651
0,2,9.45917755559769E18,4412040,5466,2,2,493336,388774,2263,2502,0
0,1,1.22870090910678528E18,4271311,23778,3,1,5260536,182,99,132,0
0,1,1.80950952658836992E17,2496398,17611,2,1,13835326,36923,613514,495829,56
0,1,4.3038403768619453E18,10400310,29439,3,1,6500,63,197,119,1784592
0,1,9.75107224858461E18,10850161,29713,2,2,296455,71131,346786,330348,1404807
0,1,5.468727571223081E18,20001399,1381,2,1,2145423,650,3757,4176,29969
0,3,1.205787899908646E19,20163161,27961,2,2,2139191,4778,12895,804,0
0,1,7.9039145283201915E18,21162536,1325,2,1,3626295,111712,22,23,436923
0,1,8.3351050025174508E18,20582549,33524,1,1,10798,2046,536,1228,0
0,1,1.445280056686617E19,10587784,29696,2,2,4164576,1196,372,468,279719
0,1,5.5111324610218004E18,10796996,10040,2,2,12152295,3379,14082,3293,7418804
0,1,1.205787899908646E19,20163233,27961,2,2,1525,21226,110399,107847,11934099
0,2,1.4051611837622872E19,9466199,21074,3,3,1197473,26737,77816,112499,0
0,1,3.1797112722130714E18,3501003,616,2,2,1373010,333815,1800935,1422947,1060776
0,1,6.4935024609150628E18,22161310,5621,2,1,1187,320,6374,6641,12637128
1,1,1.3756257544627677E19,21717851,24354,2,2,4614413,3062,6884,11667,326660
0,1,7.9039145283201915E18,21162544,1325,2,2,10382879,38,1024,1094,797224
0,1,1.7313255053256755E19,4362703,843,2,1,186598,743,4994,2196,20172
0,1,1.205787899908646E19,20174673,27961,1,1,139076,89302,192341,201031,20602429
0,2,1.4340390157469403E19,20639997,23808,2,1,1285,664,1499,1762,79549
0,1,4.9491971738031217E18,20664766,24107,3,2,647,1853,4751,5160,10819295
0,1,1.2820015411800228E19,3808428,7753,2,1,935821,34167,506958,418622,214
1,1,7.2670342759131832E18,4275221,8126,2,2,1446747,179228,485016,480563,1944528
0,1,9.765506592941679E18,21271057,35120,2,2,13278868,26293,231910,238446,0
0,1,8.2284874946509056E18,10957762,4895,2,1,14866855,825,16236,17400,0
0,1,9.991057275835721E17,10867943,30428,3,3,917035,482711,1150001,929706,283445
0,1,7.1577854924973404E18,9826420,5079,3,2,2958871,1543,3018,221,0
0,1,5.2943684108372774E17,20361746,32997,2,1,15717325,1234956,3533830,3131424,1792878
0,1,5.4962776530226534E18,21301945,20214,2,1,14349750,5533,31739,23180,0
1,2,1.2310323414299814E19,22004968,879,3,1,5137744,41,769,959,2874618
0,1,1.4340390157469403E19,9027213,23808,1,1,1,1,0,0,8156414
0,2,1.7190505978019734E19,21818457,36519,3,3,1383746,687927,2200703,1438450,0
0,2,4.2981186814246446E18,3701757,385,2,2,3061005,298969,1092045,870743,0
1,7,1.8425200088803072E19,20033132,23790,1,1,22681,60007,27,29,0
